渔船ID,坐标X,坐标Y,速度,方向,时间,作业类型,海域
浙渔1929,530.24,326.81,10.6,282,2025-06-20 10:29:00,围网,舟山群岛
浙渔1929,529.65,324.27,8.8,262,2025-06-20 10:59:00,围网,舟山群岛
浙渔1929,528.38,325.12,12.8,142,2025-06-20 11:32:00,围网,舟山群岛
浙渔1929,526.26,325.25,11.8,291,2025-06-20 11:58:00,围网,舟山群岛
浙渔1929,526.92,322.6,11.7,283,2025-06-20 12:32:00,围网,舟山群岛
浙渔1929,528.63,321.54,8.9,313,2025-06-20 13:04:00,围网,舟山群岛
浙渔1929,528.39,319.09,10.3,85,2025-06-20 13:28:00,围网,舟山群岛
浙渔1929,528.06,318.58,9.6,47,2025-06-20 13:58:00,围网,舟山群岛
浙渔1929,527.6,319.42,12.0,341,2025-06-20 14:35:00,围网,舟山群岛
浙渔1929,526.45,316.68,12.9,152,2025-06-20 14:59:00,围网,舟山群岛
浙渔1929,527.73,314.24,13.9,29,2025-06-20 15:35:00,围网,舟山群岛
浙渔1929,528.79,312.97,10.0,152,2025-06-20 15:58:00,围网,舟山群岛
浙渔1929,531.27,310.35,10.6,293,2025-06-20 16:25:00,围网,舟山群岛
浙渔1929,528.41,311.19,14.9,109,2025-06-20 17:01:00,围网,舟山群岛
浙渔1929,530.88,309.25,13.3,142,2025-06-20 17:31:00,围网,舟山群岛
浙渔1929,530.74,306.58,33.6,292,2025-06-20 18:04:00,围网,舟山群岛
浙渔1929,530.82,309.11,12.0,23,2025-06-20 18:28:00,围网,舟山群岛
浙渔1929,530.01,311.67,11.8,318,2025-06-20 19:01:00,围网,舟山群岛
浙渔1929,532.27,312.34,11.6,321,2025-06-20 19:32:00,围网,舟山群岛
浙渔1929,534.73,315.26,9.0,63,2025-06-20 19:57:00,围网,舟山群岛
浙渔1929,534.48,313.17,14.8,22,2025-06-20 20:00:00,围网,舟山群岛
浙渔1929,537.21,313.83,9.8,75,2025-06-20 20:00:00,围网,舟山群岛
浙渔1929,539.91,312.23,12.6,115,2025-06-20 20:00:00,围网,舟山群岛
浙渔1929,540.71,314.45,13.0,191,2025-06-20 20:00:00,围网,舟山群岛
浙渔1929,541.79,315.72,9.9,130,2025-06-20 20:00:00,围网,舟山群岛
浙渔1929,540.09,316.26,9.1,18,2025-06-20 20:00:00,围网,舟山群岛
浙渔1929,537.61,315.3,8.8,34,2025-06-20 20:00:00,围网,舟山群岛
浙渔1929,539.81,315.11,13.3,192,2025-06-20 20:00:00,围网,舟山群岛
浙渔1929,540.25,314.4,10.3,248,2025-06-20 20:00:00,围网,舟山群岛
浙渔1929,541.48,314.81,9.9,118,2025-06-20 20:00:00,围网,舟山群岛
浙渔1929,542.85,317.45,10.2,79,2025-06-20 20:00:00,围网,舟山群岛
浙渔1929,543.5,319.18,13.4,331,2025-06-20 20:00:00,围网,舟山群岛
浙渔1929,542.13,317.19,12.5,188,2025-06-20 20:00:00,围网,舟山群岛
浙渔1929,544.44,318.16,13.8,192,2025-06-20 20:00:00,围网,舟山群岛
浙渔1929,546.19,315.25,10.0,0,2025-06-20 20:00:00,围网,舟山群岛
浙渔1929,,,8.3,177,2025-06-20 20:00:00,围网,舟山群岛
浙渔1929,547.55,314.39,11.1,324,2025-06-20 20:00:00,围网,舟山群岛
鲁渔8499,334.13,257.07,5.6,98,2025-06-26 03:59:00,流刺网,黄海中部
鲁渔8499,331.58,254.31,5.4,34,2025-06-26 04:30:00,流刺网,黄海中部
鲁渔8499,333.82,255.47,4.7,112,2025-06-26 05:04:00,流刺网,黄海中部
鲁渔8499,331.64,255.78,6.4,244,2025-06-26 05:29:00,流刺网,黄海中部
鲁渔8499,333.27,255.18,6.6,264,2025-06-26 05:57:00,流刺网,黄海中部
鲁渔8499,332.43,255.59,7.8,230,2025-06-26 06:30:00,流刺网,黄海中部
鲁渔8499,334.02,258.28,6.8,159,2025-06-26 06:59:00,流刺网,黄海中部
鲁渔8499,333.77,260.44,7.6,17,2025-06-26 07:32:00,流刺网,黄海中部
鲁渔8499,335.03,263.11,8.1,163,2025-06-26 08:00:00,流刺网,黄海中部
鲁渔8499,332.95,260.59,8.3,23,2025-06-26 08:35:00,流刺网,黄海中部
鲁渔8499,335.91,260.15,10.0,23,2025-06-26 08:57:00,流刺网,黄海中部
鲁渔8499,336.98,259.39,4.5,223,2025-06-26 09:29:00,流刺网,黄海中部
鲁渔8499,334.94,257.18,6.8,356,2025-06-26 10:04:00,流刺网,黄海中部
鲁渔8499,335.6,259.76,8.3,201,2025-06-26 10:33:00,流刺网,黄海中部
鲁渔8499,336.24,258.41,6.5,28,2025-06-26 10:59:00,流刺网,黄海中部
鲁渔8499,333.65,259.52,6.7,143,2025-06-26 11:30:00,流刺网,黄海中部
鲁渔8499,333.41,257.75,7.7,204,2025-06-26 12:03:00,流刺网,黄海中部
鲁渔8499,333.93,254.88,8.9,90,2025-06-26 12:35:00,流刺网,黄海中部
鲁渔8499,334.2,257.36,8.0,333,2025-06-26 13:05:00,流刺网,黄海中部
鲁渔8499,334.76,255.7,6.8,249,2025-06-26 13:28:00,流刺网,黄海中部
鲁渔8499,333.79,258.34,32.3,223,2025-06-26 13:56:00,流刺网,黄海中部
鲁渔8499,331.62,258.79,5.6,21,2025-06-26 14:31:00,流刺网,黄海中部
鲁渔8499,331.89,259.97,4.2,21,2025-06-26 15:03:00,流刺网,黄海中部
鲁渔8499,332.73,262.84,9.1,344,2025-06-26 15:30:00,流刺网,黄海中部
鲁渔8499,329.99,264.17,9.7,336,2025-06-26 15:55:00,流刺网,黄海中部
鲁渔8499,330.66,265.7,6.7,218,2025-06-26 16:31:00,流刺网,黄海中部
鲁渔8499,329.82,268.04,9.7,35,2025-06-26 16:59:00,流刺网,黄海中部
鲁渔8499,329.73,269.04,8.1,239,2025-06-26 17:27:00,流刺网,黄海中部
鲁渔8499,328.42,266.41,4.9,221,2025-06-26 17:57:00,流刺网,黄海中部
鲁渔8499,330.7,263.55,9.6,317,2025-06-26 18:33:00,流刺网,黄海中部
鲁渔8499,332.68,261.08,8.0,24,2025-06-26 18:56:00,流刺网,黄海中部
鲁渔8499,332.73,263.63,6.7,255,2025-06-26 19:35:00,流刺网,黄海中部
鲁渔8499,331.0,261.95,8.0,146,2025-06-26 20:00:00,流刺网,黄海中部
鲁渔8499,329.37,262.02,7.1,319,2025-06-26 20:00:00,流刺网,黄海中部
鲁渔8499,331.74,259.69,9.8,131,2025-06-26 20:00:00,流刺网,黄海中部
鲁渔8499,330.75,262.28,4.6,241,2025-06-26 20:00:00,流刺网,黄海中部
鲁渔8499,333.27,259.63,7.2,11,2025-06-26 20:00:00,流刺网,黄海中部
鲁渔8499,331.76,260.49,5.6,359,2025-06-26 20:00:00,流刺网,黄海中部
鲁渔8499,332.54,261.21,9.4,233,2025-06-26 20:00:00,流刺网,黄海中部
鲁渔8499,333.29,263.1,4.8,332,2025-06-26 20:00:00,流刺网,黄海中部
鲁渔8499,330.43,263.14,6.1,40,2025-06-26 20:00:00,流刺网,黄海中部
鲁渔8499,333.12,261.43,6.0,293,2025-06-26 20:00:00,流刺网,黄海中部
鲁渔8499,332.15,264.21,9.4,66,2025-06-26 20:00:00,流刺网,黄海中部
鲁渔8499,329.57,264.54,8.1,218,2025-06-26 20:00:00,流刺网,黄海中部
鲁渔8499,329.68,263.9,5.8,179,2025-06-26 20:00:00,流刺网,黄海中部
鲁渔8499,329.33,265.37,5.9,349,2025-06-26 20:00:00,流刺网,黄海中部
鲁渔8499,330.02,266.35,8.5,3,2025-06-26 20:00:00,流刺网,黄海中部
鲁渔8499,328.96,267.28,6.9,164,2025-06-26 20:00:00,流刺网,黄海中部
鲁渔8499,326.6,268.71,9.5,117,2025-06-26 20:00:00,流刺网,黄海中部
鲁渔8499,329.56,269.92,4.9,29,2025-06-26 20:00:00,流刺网,黄海中部
粤渔1676,555.76,323.85,11.1,180,2025-06-26 03:58:00,围网,舟山群岛
粤渔1676,558.59,323.35,10.4,127,2025-06-26 04:26:00,围网,舟山群岛
粤渔1676,556.49,320.72,9.7,358,2025-06-26 05:05:00,围网,舟山群岛
粤渔1676,553.55,320.88,10.2,288,2025-06-26 05:29:00,围网,舟山群岛
粤渔1676,551.01,318.0,9.2,215,2025-06-26 05:55:00,围网,舟山群岛
粤渔1676,553.78,318.47,10.3,105,2025-06-26 06:32:00,围网,舟山群岛
粤渔1676,555.03,316.26,10.3,169,2025-06-26 07:02:00,围网,舟山群岛
粤渔1676,557.06,316.33,13.0,150,2025-06-26 07:27:00,围网,舟山群岛
粤渔1676,557.29,317.1,11.6,338,2025-06-26 08:01:00,围网,舟山群岛
粤渔1676,556.69,317.79,13.5,347,2025-06-26 08:30:00,围网,舟山群岛
粤渔1676,554.2,317.41,12.4,161,2025-06-26 09:02:00,围网,舟山群岛
粤渔1676,552.12,315.02,12.8,144,2025-06-26 09:29:00,围网,舟山群岛
粤渔1676,552.54,313.48,8.8,0,2025-06-26 09:55:00,围网,舟山群岛
粤渔1676,549.87,314.27,10.7,71,2025-06-26 10:28:00,围网,舟山群岛
粤渔1676,547.37,317.06,15.0,297,2025-06-26 11:02:00,围网,舟山群岛
粤渔1676,549.46,318.48,10.3,265,2025-06-26 11:31:00,围网,舟山群岛
粤渔1676,552.35,318.15,8.1,157,2025-06-26 11:55:00,围网,舟山群岛
粤渔1676,551.76,319.64,14.9,63,2025-06-26 12:32:00,围网,舟山群岛
粤渔1676,551.66,320.01,11.9,2,2025-06-26 13:01:00,围网,舟山群岛
粤渔1676,550.59,318.44,8.8,34,2025-06-26 13:30:00,围网,舟山群岛
粤渔1676,551.2,320.51,12.2,90,2025-06-26 13:59:00,围网,舟山群岛
粤渔1676,553.13,318.32,10.8,232,2025-06-26 14:27:00,围网,舟山群岛
粤渔1676,555.15,316.34,11.5,89,2025-06-26 14:55:00,围网,舟山群岛
粤渔1676,556.19,319.17,12.5,67,2025-06-26 15:31:00,围网,舟山群岛
粤渔1676,553.85,319.66,9.2,280,2025-06-26 15:57:00,围网,舟山群岛
粤渔1676,555.07,322.45,10.2,164,2025-06-26 16:31:00,围网,舟山群岛
粤渔1676,554.87,322.77,13.1,132,2025-06-26 17:03:00,围网,舟山群岛
粤渔1676,554.89,320.31,12.4,258,2025-06-26 17:32:00,围网,舟山群岛
粤渔1676,552.95,317.67,12.2,231,2025-06-26 17:59:00,围网,舟山群岛
粤渔1676,554.37,316.15,9.9,99,2025-06-26 18:27:00,围网,舟山群岛
粤渔1676,556.82,313.99,12.7,260,2025-06-26 18:58:00,围网,舟山群岛
粤渔1676,558.87,312.15,14.8,148,2025-06-26 19:27:00,围网,舟山群岛
粤渔1676,559.28,311.2,8.4,70,2025-06-26 19:55:00,围网,舟山群岛
粤渔1676,557.9,312.25,9.4,63,2025-06-26 20:00:00,围网,舟山群岛
粤渔1676,556.17,311.91,11.2,22,2025-06-26 20:00:00,围网,舟山群岛
粤渔1676,557.5,313.68,11.6,309,2025-06-26 20:00:00,围网,舟山群岛
粤渔1676,560.47,314.5,12.1,184,2025-06-26 20:00:00,围网,舟山群岛
粤渔1676,561.64,317.25,9.3,264,2025-06-26 20:00:00,围网,舟山群岛
粤渔1676,558.81,314.5,8.3,257,2025-06-26 20:00:00,围网,舟山群岛
粤渔1676,558.27,312.15,13.1,257,2025-06-26 20:00:00,围网,舟山群岛
粤渔1676,560.03,312.02,14.9,245,2025-06-26 20:00:00,围网,舟山群岛
粤渔1676,562.5,313.6,10.8,160,2025-06-26 20:00:00,围网,舟山群岛
粤渔1676,563.84,315.73,12.6,292,2025-06-26 20:00:00,围网,舟山群岛
粤渔1676,561.47,317.11,9.3,259,2025-06-26 20:00:00,围网,舟山群岛
粤渔1676,561.59,319.62,12.3,305,2025-06-26 20:00:00,围网,舟山群岛
粤渔1676,562.49,317.66,10.6,111,2025-06-26 20:00:00,围网,舟山群岛
粤渔1676,565.25,314.85,9.1,264,2025-06-26 20:00:00,围网,舟山群岛
粤渔1676,566.41,313.09,9.0,144,2025-06-26 20:00:00,围网,舟山群岛
粤渔1676,565.07,315.07,8.8,300,2025-06-26 20:00:00,围网,舟山群岛
粤渔1676,566.56,316.13,14.7,268,2025-06-26 20:00:00,围网,舟山群岛
浙渔6782,529.22,316.22,4.8,76,2025-06-28 03:59:00,拖网,舟山群岛
浙渔6782,529.8,317.75,5.5,104,2025-06-28 04:28:00,拖网,舟山群岛
浙渔6782,531.19,316.98,3.3,316,2025-06-28 05:05:00,拖网,舟山群岛
浙渔6782,529.08,317.22,3.3,115,2025-06-28 05:29:00,拖网,舟山群岛
浙渔6782,527.83,316.92,5.1,300,2025-06-28 06:04:00,拖网,舟山群岛
浙渔6782,529.44,317.39,4.9,73,2025-06-28 06:33:00,拖网,舟山群岛
浙渔6782,526.98,318.81,2.8,54,2025-06-28 06:55:00,拖网,舟山群岛
浙渔6782,526.28,317.86,5.5,254,2025-06-28 07:31:00,拖网,舟山群岛
浙渔6782,527.97,320.77,4.4,176,2025-06-28 07:59:00,拖网,舟山群岛
浙渔6782,529.08,319.48,4.4,152,2025-06-28 08:35:00,拖网,舟山群岛
浙渔6782,526.88,316.79,2.3,258,2025-06-28 09:02:00,拖网,舟山群岛
浙渔6782,528.38,315.17,4.9,114,2025-06-28 09:33:00,拖网,舟山群岛
浙渔6782,531.15,316.23,4.2,61,2025-06-28 09:55:00,拖网,舟山群岛
浙渔6782,531.7,314.7,5.2,253,2025-06-28 10:32:00,拖网,舟山群岛
浙渔6782,529.86,315.21,2.3,109,2025-06-28 11:05:00,拖网,舟山群岛
浙渔6782,527.88,314.58,3.6,186,2025-06-28 11:30:00,拖网,舟山群岛
浙渔6782,530.82,314.39,3.7,328,2025-06-28 11:58:00,拖网,舟山群岛
浙渔6782,529.71,311.5,3.2,260,2025-06-28 12:29:00,拖网,舟山群岛
浙渔6782,529.67,313.44,4.8,199,2025-06-28 13:01:00,拖网,舟山群岛
浙渔6782,529.82,311.51,3.6,204,2025-06-28 13:27:00,拖网,舟山群岛
浙渔6782,529.42,313.48,5.4,236,2025-06-28 13:57:00,拖网,舟山群岛
浙渔6782,528.37,313.35,3.3,73,2025-06-28 14:32:00,拖网,舟山群岛
浙渔6782,529.34,312.99,3.0,348,2025-06-28 14:59:00,拖网,舟山群岛
浙渔6782,530.25,312.68,4.6,263,2025-06-28 15:26:00,拖网,舟山群岛
浙渔6782,527.54,311.61,5.7,65,2025-06-28 15:57:00,拖网,舟山群岛
浙渔6782,530.39,310.53,4.4,289,2025-06-28 16:35:00,拖网,舟山群岛
浙渔6782,531.05,312.15,2.7,169,2025-06-28 16:57:00,拖网,舟山群岛
浙渔6782,530.93,310.35,5.8,282,2025-06-28 17:28:00,拖网,舟山群岛
浙渔6782,530.91,311.08,5.7,199,2025-06-28 18:01:00,拖网,舟山群岛
浙渔6782,528.73,310.69,5.4,238,2025-06-28 18:25:00,拖网,舟山群岛
浙渔6782,527.04,307.74,5.8,333,2025-06-28 18:55:00,拖网,舟山群岛
浙渔6782,524.77,307.86,2.4,277,2025-06-28 19:34:00,拖网,舟山群岛
浙渔6782,526.36,307.28,4.8,172,2025-06-28 19:55:00,拖网,舟山群岛
浙渔6782,523.97,307.12,5.8,169,2025-06-28 20:00:00,拖网,舟山群岛
浙渔6782,522.98,306.03,2.8,13,2025-06-28 20:00:00,拖网,舟山群岛
浙渔6782,525.91,305.91,4.9,335,2025-06-28 20:00:00,拖网,舟山群岛
浙渔6782,524.76,305.69,2.1,101,2025-06-28 20:00:00,拖网,舟山群岛
浙渔6782,522.35,304.93,3.9,45,2025-06-28 20:00:00,拖网,舟山群岛
浙渔6782,523.5,305.46,3.5,118,2025-06-28 20:00:00,拖网,舟山群岛
浙渔6782,521.41,304.29,5.5,146,2025-06-28 20:00:00,拖网,舟山群岛
浙渔6782,521.7,301.53,4.7,225,2025-06-28 20:00:00,拖网,舟山群岛
浙渔6782,520.18,301.23,5.8,335,2025-06-28 20:00:00,拖网,舟山群岛
浙渔6782,517.41,302.71,5.8,8,2025-06-28 20:00:00,拖网,舟山群岛
浙渔6782,516.86,304.1,3.9,296,2025-06-28 20:00:00,拖网,舟山群岛
浙渔6782,516.67,303.51,5.4,357,2025-06-28 20:00:00,拖网,舟山群岛
浙渔6782,516.79,303.81,5.9,270,2025-06-28 20:00:00,拖网,舟山群岛
浙渔6782,519.01,306.26,2.4,338,2025-06-28 20:00:00,拖网,舟山群岛
浙渔6782,517.64,305.65,3.8,85,2025-06-28 20:00:00,拖网,舟山群岛
浙渔6782,520.22,306.22,5.9,270,2025-06-28 20:00:00,拖网,舟山群岛
浙渔6782,520.67,306.09,4.5,286,2025-06-28 20:00:00,拖网,舟山群岛
浙渔1698,485.78,277.02,9.6,56,2025-06-15 03:55:00,围网,东海近海
浙渔1698,486.38,278.82,8.9,314,2025-06-15 04:35:00,围网,东海近海
浙渔1698,486.07,281.32,8.5,217,2025-06-15 05:05:00,围网,东海近海
浙渔1698,483.35,284.25,8.6,136,2025-06-15 05:28:00,围网,东海近海
浙渔1698,482.62,283.7,8.2,180,2025-06-15 06:02:00,围网,东海近海
浙渔1698,480.19,285.87,9.0,42,2025-06-15 06:28:00,围网,东海近海
浙渔1698,478.89,286.27,12.6,54,2025-06-15 06:57:00,围网,东海近海
浙渔1698,477.76,287.89,13.7,157,2025-06-15 07:27:00,围网,东海近海
浙渔1698,478.46,287.21,11.0,124,2025-06-15 07:59:00,围网,东海近海
浙渔1698,480.63,288.03,12.9,17,2025-06-15 08:34:00,围网,东海近海
浙渔1698,478.62,289.64,13.5,221,2025-06-15 09:04:00,围网,东海近海
浙渔1698,479.75,287.33,9.2,225,2025-06-15 09:28:00,围网,东海近海
浙渔1698,478.57,288.63,10.5,289,2025-06-15 10:03:00,围网,东海近海
浙渔1698,479.39,290.5,8.5,96,2025-06-15 10:31:00,围网,东海近海
浙渔1698,480.52,290.51,12.1,43,2025-06-15 11:05:00,围网,东海近海
浙渔1698,477.97,292.33,11.7,163,2025-06-15 11:33:00,围网,东海近海
浙渔1698,480.96,291.94,12.1,283,2025-06-15 12:04:00,围网,东海近海
浙渔1698,481.45,289.31,11.5,227,2025-06-15 12:33:00,围网,东海近海
浙渔1698,483.33,286.48,8.1,227,2025-06-15 12:57:00,围网,东海近海
浙渔1698,483.97,284.65,10.3,69,2025-06-15 13:27:00,围网,东海近海
浙渔1698,481.02,287.48,14.1,269,2025-06-15 14:04:00,围网,东海近海
浙渔1698,481.21,287.04,11.4,222,2025-06-15 14:28:00,围网,东海近海
浙渔1698,480.73,287.54,14.6,58,2025-06-15 14:58:00,围网,东海近海
浙渔1698,482.19,286.29,9.3,332,2025-06-15 15:30:00,围网,东海近海
浙渔1698,484.66,286.01,9.0,231,2025-06-15 15:59:00,围网,东海近海
浙渔1698,487.65,284.41,13.2,75,2025-06-15 16:26:00,围网,东海近海
浙渔1698,488.19,283.82,13.5,67,2025-06-15 16:57:00,围网,东海近海
浙渔1698,490.51,284.83,10.7,138,2025-06-15 17:35:00,围网,东海近海
浙渔1698,487.73,285.5,10.0,109,2025-06-15 18:02:00,围网,东海近海
浙渔1698,,,27.3,217,2025-06-15 18:31:00,围网,东海近海
浙渔1698,482.01,282.43,10.9,118,2025-06-15 19:05:00,围网,东海近海
浙渔1698,481.95,280.44,11.4,14,2025-06-15 19:33:00,围网,东海近海
浙渔1698,480.94,282.46,10.6,34,2025-06-15 19:55:00,围网,东海近海
浙渔1698,478.26,282.47,11.3,257,2025-06-15 20:00:00,围网,东海近海
浙渔1698,481.19,284.94,10.4,23,2025-06-15 20:00:00,围网,东海近海
浙渔1698,481.22,286.97,11.1,213,2025-06-15 20:00:00,围网,东海近海
浙渔1698,483.26,287.88,12.0,3,2025-06-15 20:00:00,围网,东海近海
浙渔1698,481.34,290.35,11.5,229,2025-06-15 20:00:00,围网,东海近海
浙渔1698,481.34,290.8,10.2,118,2025-06-15 20:00:00,围网,东海近海
浙渔1698,479.23,289.71,11.0,31,2025-06-15 20:00:00,围网,东海近海
浙渔1698,476.72,292.6,10.2,192,2025-06-15 20:00:00,围网,东海近海
浙渔1698,478.58,291.56,8.4,2,2025-06-15 20:00:00,围网,东海近海
浙渔1698,479.28,290.5,13.2,315,2025-06-15 20:00:00,围网,东海近海
浙渔1698,480.57,292.4,12.5,25,2025-06-15 20:00:00,围网,东海近海
浙渔1698,478.25,290.47,10.0,168,2025-06-15 20:00:00,围网,东海近海
浙渔1698,477.65,289.06,14.3,127,2025-06-15 20:00:00,围网,东海近海
浙渔1698,477.65,288.45,14.5,164,2025-06-15 20:00:00,围网,东海近海
浙渔1698,477.03,289.88,12.9,290,2025-06-15 20:00:00,围网,东海近海
浙渔1698,476.44,290.96,11.1,228,2025-06-15 20:00:00,围网,东海近海
浙渔1698,478.74,293.11,8.3,165,2025-06-15 20:00:00,围网,东海近海
闽渔2143,503.6,259.22,4.7,98,2025-06-16 04:04:00,流刺网,东海近海
闽渔2143,503.75,262.15,6.8,298,2025-06-16 04:30:00,流刺网,东海近海
闽渔2143,502.42,262.24,8.1,118,2025-06-16 04:55:00,流刺网,东海近海
闽渔2143,504.18,259.39,6.8,352,2025-06-16 05:32:00,流刺网,东海近海
闽渔2143,507.16,261.38,7.3,290,2025-06-16 06:04:00,流刺网,东海近海
闽渔2143,505.09,264.27,8.7,245,2025-06-16 06:28:00,流刺网,东海近海
闽渔2143,502.26,262.06,9.5,6,2025-06-16 07:03:00,流刺网,东海近海
闽渔2143,499.69,260.78,8.5,29,2025-06-16 07:33:00,流刺网,东海近海
闽渔2143,498.24,262.99,4.5,220,2025-06-16 07:59:00,流刺网,东海近海
闽渔2143,500.82,264.03,4.1,99,2025-06-16 08:30:00,流刺网,东海近海
闽渔2143,498.72,261.62,8.5,107,2025-06-16 08:58:00,流刺网,东海近海
闽渔2143,500.81,263.42,9.9,219,2025-06-16 09:30:00,流刺网,东海近海
闽渔2143,502.07,260.44,4.1,111,2025-06-16 10:01:00,流刺网,东海近海
闽渔2143,504.23,260.36,9.7,200,2025-06-16 10:32:00,流刺网,东海近海
闽渔2143,501.9,257.76,9.0,326,2025-06-16 11:05:00,流刺网,东海近海
闽渔2143,502.23,254.77,7.1,324,2025-06-16 11:34:00,流刺网,东海近海
闽渔2143,504.36,256.01,4.0,88,2025-06-16 12:05:00,流刺网,东海近海
闽渔2143,505.74,253.04,6.9,342,2025-06-16 12:30:00,流刺网,东海近海
闽渔2143,504.32,251.04,5.3,186,2025-06-16 12:56:00,流刺网,东海近海
闽渔2143,503.93,248.58,4.8,97,2025-06-16 13:26:00,流刺网,东海近海
闽渔2143,504.36,248.27,5.5,112,2025-06-16 13:56:00,流刺网,东海近海
闽渔2143,502.98,248.8,6.6,235,2025-06-16 14:28:00,流刺网,东海近海
闽渔2143,504.1,251.79,9.1,198,2025-06-16 15:04:00,流刺网,东海近海
闽渔2143,501.11,253.03,6.2,222,2025-06-16 15:28:00,流刺网,东海近海
闽渔2143,502.32,254.32,9.2,70,2025-06-16 15:56:00,流刺网,东海近海
闽渔2143,504.34,255.27,6.5,55,2025-06-16 16:26:00,流刺网,东海近海
闽渔2143,506.81,258.17,5.9,309,2025-06-16 16:57:00,流刺网,东海近海
闽渔2143,503.83,255.86,6.1,53,2025-06-16 17:29:00,流刺网,东海近海
闽渔2143,503.86,257.26,4.8,283,2025-06-16 18:05:00,流刺网,东海近海
闽渔2143,503.11,256.59,5.7,50,2025-06-16 18:30:00,流刺网,东海近海
闽渔2143,502.23,255.63,6.2,165,2025-06-16 19:04:00,流刺网,东海近海
闽渔2143,500.78,253.95,5.4,157,2025-06-16 19:28:00,流刺网,东海近海
闽渔2143,502.62,255.92,8.2,49,2025-06-16 19:59:00,流刺网,东海近海
闽渔2143,504.5,257.58,9.8,343,2025-06-16 20:00:00,流刺网,东海近海
闽渔2143,501.71,258.38,8.6,83,2025-06-16 20:00:00,流刺网,东海近海
闽渔2143,499.01,260.47,7.5,107,2025-06-16 20:00:00,流刺网,东海近海
闽渔2143,497.06,257.6,6.9,30,2025-06-16 20:00:00,流刺网,东海近海
闽渔2143,498.26,259.06,5.7,69,2025-06-16 20:00:00,流刺网,东海近海
闽渔2143,498.87,261.53,9.1,152,2025-06-16 20:00:00,流刺网,东海近海
闽渔2143,500.72,258.8,9.0,330,2025-06-16 20:00:00,流刺网,东海近海
闽渔2143,498.43,259.75,6.3,267,2025-06-16 20:00:00,流刺网,东海近海
闽渔2143,500.74,259.36,6.5,237,2025-06-16 20:00:00,流刺网,东海近海
闽渔2143,503.38,261.21,5.0,163,2025-06-16 20:00:00,流刺网,东海近海
闽渔2143,502.68,261.52,8.8,194,2025-06-16 20:00:00,流刺网,东海近海
闽渔2143,504.49,259.6,5.6,344,2025-06-16 20:00:00,流刺网,东海近海
闽渔2143,505.69,258.23,5.1,348,2025-06-16 20:00:00,流刺网,东海近海
闽渔2143,503.66,260.26,5.3,115,2025-06-16 20:00:00,流刺网,东海近海
闽渔2143,502.78,259.01,5.2,5,2025-06-16 20:00:00,流刺网,东海近海
闽渔2143,502.48,259.98,7.7,75,2025-06-16 20:00:00,流刺网,东海近海
闽渔2143,500.8,259.48,4.2,120,2025-06-16 20:00:00,流刺网,东海近海
闽渔2598,541.43,219.31,10.7,38,2025-06-17 04:05:00,围网,东海近海
闽渔2598,539.76,216.41,12.9,262,2025-06-17 04:30:00,围网,东海近海
